./blade_send_tone using device at /dev/bladerf0
generating user frequency of 10000.000 Hz
Device /dev/bladerf0 opened successfully
requested 8.000000 Msps, was givin 8.000000 Msps
requested 4.000000 MHz BW, was givin 5.000000 MHz
 radian_rate = 0.007854
 Main Loop Starting.. sending samples..
 Running in debug mode.. 
 PHASE       [ I  ,  Q ]  ( i sample, q sample )
0x000610: cb 00 3b 08 db 00 3d 08 ..;...=.
0x000618: eb 00 3e 08 fa 00 40 08 ..>...@.
0x000620: 0a 01 42 08 19 01 44 08 ..B...D.
0x000628: 29 01 47 08 38 01 49 08 ).G.8.I.
0x000630: 48 01 4c 08 57 01 4e 08 H.L.W.N.
0x000638: 67 01 51 08 76 01 54 08 g.Q.v.T.
0x000640: 86 01 57 08 95 01 5a 08 ..W...Z.
0x000648: a4 01 5d 08 b4 01 61 08 ..]...a.
0x000650: c3 01 64 08 d2 01 68 08 ..d...h.
0x000658: e2 01 6b 08 f1 01 6f 08 ..k...o.
0x000660: 00 02 73 08 0f 02 77 08 ..s...w.
0x000668: 1e 02 7c 08 2d 02 80 08 ..|.-...
0x000670: 3d 02 84 08 4c 02 89 08 =...L...
0x000678: 5b 02 8e 08 6a 02 92 08 [...j...
0x000680: 78 02 97 08 87 02 9c 08 x.......
0x000688: 96 02 a1 08 a5 02 a7 08 ........
0x000690: b4 02 ac 08 c2 02 b2 08 ........
0x000698: d1 02 b7 08 e0 02 bd 08 ........
0x0006a0: ee 02 c3 08 fd 02 c9 08 ........
0x0006a8: 0b 03 cf 08 1a 03 d5 08 ........
0x0006b0: 28 03 db 08 37 03 e2 08 (...7...
0x0006b8: 45 03 e8 08 53 03 ef 08 E...S...
0x0006c0: 61 03 f6 08 6f 03 fc 08 a...o...
0x0006c8: 7d 03 03 09 8b 03 0a 09 }.......
0x0006d0: 99 03 12 09 a7 03 19 09 ........
0x0006d8: b5 03 20 09 c3 03 28 09 .. ...(.
0x0006e0: d1 03 30 09 de 03 37 09 ..0...7.
0x0006e8: ec 03 3f 09 fa 03 47 09 ..?...G.
0x0006f0: 07 04 4f 09 14 04 57 09 ..O...W.
0x0006f8: 22 04 5f 09 2f 04 68 09 "._./.h.
0x000700: 3c 04 70 09 4a 04 79 09 <.p.J.y.
0x000708: 57 04 82 09 64 04 8a 09 W...d...
0x000710: 71 04 93 09 7e 04 9c 09 q...~...
0x000718: 8a 04 a5 09 97 04 ae 09 ........
0x000720: a4 04 b8 09 b0 04 c1 09 ........
0x000728: bd 04 cb 09 c9 04 d4 09 ........
0x000730: d6 04 de 09 e2 04 e8 09 ........
0x000738: ee 04 f2 09 fa 04 fb 09 ........
0x000740: 06 05 06 0a 12 05 10 0a ........
0x000748: 1e 05 1a 0a 2a 05 24 0a ....*.$.
0x000750: 36 05 2f 0a 42 05 39 0a 6./.B.9.
0x000758: 4d 05 44 0a 59 05 4f 0a M.D.Y.O.
0x000760: 64 05 59 0a 6f 05 64 0a d.Y.o.d.
0x000768: 7b 05 6f 0a 86 05 7a 0a {.o...z.
0x000770: 91 05 85 0a 9c 05 91 0a ........
0x000778: a7 05 9c 0a b1 05 a7 0a ........
0x000780: bc 05 b3 0a c7 05 be 0a ........
0x000788: d1 05 ca 0a dc 05 d6 0a ........
0x000790: e6 05 e2 0a f0 05 ee 0a ........
0x000798: fa 05 fa 0a 05 06 06 0b ........
0x0007a0: 0e 06 12 0b 18 06 1e 0b ........
0x0007a8: 22 06 2a 0b 2c 06 37 0b ".*.,.7.
0x0007b0: 35 06 43 0b 3f 06 50 0b 5.C.?.P.
0x0007b8: 48 06 5c 0b 52 06 69 0b H.\.R.i.
0x0007c0: 5b 06 76 0b 64 06 82 0b [.v.d...
0x0007c8: 6d 06 8f 0b 76 06 9c 0b m...v...
0x0007d0: 7e 06 a9 0b 87 06 b6 0b ~.......
0x0007d8: 90 06 c4 0b 98 06 d1 0b ........
0x0007e0: a1 06 de 0b a9 06 ec 0b ........
0x0007e8: b1 06 f9 0b b9 06 06 0c ........
0x0007f0: c1 06 14 0c c9 06 22 0c ......".
0x0007f8: d0 06 2f 0c d8 06 3d 0c ../...=.
Shutdown Complete.
